HedgeDate,Product_Detail,Indicator,Budget,Part,Cap,Floor,Spec_Rate,Spread,Asset_Charge,Multiplier
1/2/2025,IUL23,INXFEE,0.0000,1.0000,9.9999,0.0000,0.0000,0.0800,0.0000,0.0000
1/2/2025,IUL23,INXHIM,0.0000,1.0000,0.1200,0.0000,0.0000,0.0000,0.0415,0.6000
1/2/2025,IUL23,INXLOM,0.0000,1.0000,0.1200,0.0000,0.0000,0.0000,0.0215,0.2400
1/2/2025,GIUL21,INDEX,0.0000,1.0000,0.0925,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,GIUL21,INXFEE,0.0000,1.0000,9.9999,0.0000,0.0000,0.0900,0.0000,0.0000
1/2/2025,GIUL21,MARPRT,0.0000,2.2000,9.9999,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,GIUL21,NASIDX,0.0000,1.0000,0.0925,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,GIUL23,INDEX,0.0000,1.0000,0.0950,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,GIUL23,INXFEE,0.0000,1.0000,9.9999,0.0000,0.0000,0.0900,0.0000,0.0000
1/2/2025,GIUL23,MARPRT,0.0000,2.2000,9.9999,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,GIUL23,NASIDX,0.0000,1.0000,0.0950,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,IUL14NY,INDEX,0.0000,1.0000,0.0850,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,IUL14NY,INX150,0.0000,1.0000,0.0700,0.0150,0.0000,0.0000,0.0000,0.0000
1/2/2025,IUL14NY,INXFEE,0.0000,1.0000,9.9999,0.0000,0.0000,0.0775,0.0000,0.0000
1/2/2025,IUL14NY,INXSPC,0.0000,1.0000,9.9999,0.0000,0.0685,0.0000,0.0000,0.0000
1/2/2025,IUL14BNY,INDEX,0.0000,1.0000,0.0775,0.0000,0.0000,0.0000,0.0000,0.0000
1/2/2025,IUL14BNY,INX150,0.0000,1.0000,0.0575,0.0150,0.0000,0.0000,0.0000,0.0000
1/2/2025,IUL14BNY,INXFEE,0.0000,1.0000,9.9999,0.0000,0.0000,0.0870,0.0000,0.0000
1/2/2025,IUL14BNY,INXSPC,0.0000,1.0000,9.9999,0.0000,0.0600,0.0000,0.0000,0.0000
